stop_id,stop_name,stop_lat,stop_lon,district_name,population,pop_density_sqkm,daily_trips_count,avg_headway_secs
gymnasium.outreach.quarrel,Shubra Al Kheima,30.123129,31.245079,,,,18,4543.0
celebrate.slick.unit,Shubra Al Kheima City Council,30.1201,31.243366,,,,54,1348.5
revise.gets.vandalism,Shubra Al Kheima East District Presidency,30.13508,31.2728,,,,153,4255.882352941177
outlawing.remover.cricket,Shubra Al Kheima Metro Station,30.121689,31.244516,,,,81,2658.222222222222
workforce.duplicate.masterpiece,Shubra Al Kheima Metro Station,30.121758,31.24463,,,,81,2172.777777777778
lays.fork.jumbo,Shubra Al Kheima Power Plant,30.11448,31.24205,,,,108,2473.9166666666665
list.limiting.gossiped,Shubra Al Kheima Power Plant,30.11446,31.24194,,,,90,2776.4
applied.unsecured.patting,Silver Nile Social Club - Maadi Corniche,29.97853,31.233097,,,,135,3930.9333333333334
remembers.verb.defers,Silver Nile Social Club - Maadi Corniche,29.97851,31.232973,,,,180,4845.5
began.compelled.zoom,Silver Star Mall - 5th Settlement,30.003302,31.42034,New Cairo City,5712885.0,15000.0,9,300.0
began.compelled.zoom,Silver Star Mall - 5th Settlement,30.003302,31.42034,New Cairo City,5712885.0,15000.0,9,300.0
began.compelled.zoom,Silver Star Mall - 5th Settlement,30.003302,31.42034,New Cairo City,5712885.0,15000.0,9,300.0
began.compelled.zoom,Silver Star Mall - 5th Settlement,30.003302,31.42034,New Cairo City,5712885.0,15000.0,9,300.0
strike.hunches.strutting,Silver Star Mall - 5th Settlement,30.003605,31.42019,New Cairo City,5712885.0,15000.0,9,300.0
strike.hunches.strutting,Silver Star Mall - 5th Settlement,30.003605,31.42019,New Cairo City,5712885.0,15000.0,9,300.0
strike.hunches.strutting,Silver Star Mall - 5th Settlement,30.003605,31.42019,New Cairo City,5712885.0,15000.0,9,300.0
strike.hunches.strutting,Silver Star Mall - 5th Settlement,30.003605,31.42019,New Cairo City,5712885.0,15000.0,9,300.0
leads.amplified.senders,Simsima - Dokki,30.033813,31.211926,,,,99,3935.818181818182
over.tripods.observers,Simsima - Dokki,30.03319,31.212158,,,,90,4196.5
crunching.shipwreck.jigsaw,Sky Mart Mall - 1st Settlement,30.067867,31.451164,New Cairo City,5712885.0,15000.0,9,670.0
crunching.shipwreck.jigsaw,Sky Mart Mall - 1st Settlement,30.067867,31.451164,New Cairo City,5712885.0,15000.0,9,670.0
crunching.shipwreck.jigsaw,Sky Mart Mall - 1st Settlement,30.067867,31.451164,New Cairo City,5712885.0,15000.0,9,670.0
crunching.shipwreck.jigsaw,Sky Mart Mall - 1st Settlement,30.067867,31.451164,New Cairo City,5712885.0,15000.0,9,670.0
respects.slimmer.shun,Soap Factory - Marg,30.171812,31.345152,,,,72,2931.0
hacksaw.asserts.bulky,Sobhy Hussein St - Moqattam,29.998299,31.327147,,,,72,7089.75
rely.flitting.revival,Sobhy Hussein St - Moqattam,29.998503,31.326773,,,,72,6658.875
steeped.amaze.city,Social Insurance Bureau - El Khanka,30.227083,31.363916,,,,36,2816.5
joined.walks.verb,Social Insurance Bureau - Shubra Al Kheima,30.136131,31.27064,,,,81,5110.555555555556
feathers.piglets.full,Sonesta Hotel - Tayaran St,30.078936,31.318775,,,,72,5390.375
instead.graphic.melts,Sonesta Hotel - Tayaran St,30.078842,31.318634,,,,54,6021.166666666667
client.collapsed.baguette,Souq Al Asr - Khalifa Al Mamoun,30.088058,31.309906,,,,216,6139.416666666667
relies.ratio.defectors,Souq Al Asr - Khalifa Al Mamoun,30.08817,31.309748,,,,198,6150.909090909091
union.impulsive.wired,Souq Bab Al Louk,30.04521,31.23972,,,,198,5652.090909090909
chase.geologist.nearing,South Cairo Electricity Distribution Co - Kerdasa,30.034996,31.099918,,,,18,822.0
clouds.forgives.lordship,South Cairo Electricity Distribution Co - Kerdasa,30.035053,31.099964,,,,18,822.0
dimension.skyrocket.fuels,Sphinx Square,30.059973,31.208063,,,,144,5164.75
heartless.strays.curve,Sphinx Square,30.062052,31.207659,,,,252,4338.035714285715
leathers.cope.sweetly,Sphinx Square,30.060131,31.207727,,,,63,4950.428571428572
suffix.estuaries.panicking,Sphinx Square,30.06168,31.207418,,,,9,146.0
builders.corporate.caravan,Sports Cafe - Batal Ahmed St,30.053589,31.20565,,,,18,324.0
uniforms.nightfall.spires,Sports Cafe - Batal Ahmed St,30.053669,31.205774,,,,18,741.0
dumpling.trying.excellent,St Antony Church - Zahraa Al Maadi,29.969433,31.324057,,,,18,3293.0
simulations.dragons.toasters,St Antony Church - Zahraa Al Maadi,29.969618,31.324062,,,,18,3293.0
hires.gallons.roadblock,State Council - Dokki,30.036283,31.218552,,,,63,2646.4285714285716
snowballs.koala.plank,State Council - Dokki,30.036324,31.218414,,,,63,2646.4285714285716
aliens.tortoises.sound,Street 10 Steps - Ring Road,30.106262,31.20296,,,,54,3615.0
void.staples.something,Street 10 Steps - Ring Road,30.106283,31.202766,,,,54,2754.0
pines.plea.tonal,Street 29 - Al Hamd Square,29.99985,31.422531,New Cairo City,5712885.0,15000.0,9,300.0
pines.plea.tonal,Street 29 - Al Hamd Square,29.99985,31.422531,New Cairo City,5712885.0,15000.0,9,300.0
pines.plea.tonal,Street 29 - Al Hamd Square,29.99985,31.422531,New Cairo City,5712885.0,15000.0,9,300.0
pines.plea.tonal,Street 29 - Al Hamd Square,29.99985,31.422531,New Cairo City,5712885.0,15000.0,9,300.0
fulfilled.doctors.hidden,Sudan Street - Lebanon Square,30.059399,31.189949,,,,189,3353.2380952380954
squabbles.outsiders.wrenching,Sudan Street - Lebanon Square,30.059406,31.19004,,,,153,3878.294117647059
double.flushes.mouths,Suez Bridge,30.080288,31.435501,,,,81,4102.111111111111
vented.rebounds.dupe,Suez Bridge - Ring Road,30.0802,31.435741,,,,81,3445.1111111111113
parked.inhales.vibes,Suez Canal Bank - Shobra,30.073187,31.244999,,,,351,5433.692307692308
garlic.collects.motel,Sultan Abou Al Ela Mosque - Maspero,30.056337,31.230844,,,,27,2557.6666666666665
hopes.myth.hypocrite,Sultan Abou Al Ela Mosque - Maspero,30.056225,31.230804,,,,45,2663.2
slip.bloomers.frantic,Sun City Mall - Sheraton,30.103882,31.384287,,,,81,6087.222222222223
sweetened.melts.taxi,Sun City Mall - Sheraton,30.103954,31.384144,,,,81,6087.222222222223
minder.scratches.opened,Sun Mall,30.050423,31.392763,,,,90,3975.4
friends.serenade.speeches,Swan Lake Compound - 5th Settlement,30.054367,31.442087,New Cairo City,5712885.0,15000.0,18,3075.5
friends.serenade.speeches,Swan Lake Compound - 5th Settlement,30.054367,31.442087,New Cairo City,5712885.0,15000.0,18,3075.5
friends.serenade.speeches,Swan Lake Compound - 5th Settlement,30.054367,31.442087,New Cairo City,5712885.0,15000.0,18,3075.5
friends.serenade.speeches,Swan Lake Compound - 5th Settlement,30.054367,31.442087,New Cairo City,5712885.0,15000.0,18,3075.5
pyramid.womanly.forehand,Syndicate Of Commercial Professions - Abbasseya,30.066784,31.294334,,,,225,4522.56
sliding.lentil.revamping,Syndicate Of Commercial Professions - Abbasseya,30.066582,31.294127,,,,243,4281.925925925926
defenders.scar.headlines,Taaqa Gas Station - 15th of May,29.834192,31.356184,,,,27,4509.333333333333
partied.exactly.clenching,Taaqa Gas Station - 15th of May,29.834278,31.35593,,,,27,6575.333333333333
baseballs.plotting.anyone,Taawon Gas Station - Al Mataryaa,30.123241,31.301365,,,,9,2022.0
pave.glitz.brittle,Taawon Gas Station - Al Mataryaa,30.122766,31.300568,,,,72,3163.125
print.strongman.calculate,Taawon Gas Station - Al Mataryaa,30.122843,31.300657,,,,72,3719.75
costs.envelope.voltages,Tabarak - Omar Al Mokhtar St,30.122538,31.297058,,,,27,3493.3333333333335
wheat.jugs.gifted,Tabarak - Omar Al Mokhtar St,30.121536,31.297302,,,,36,4868.0
available.exhaled.envy,Tabarak Children's Hospital - Nasr City,30.046406,31.32845,,,,153,5701.294117647059
bakers.rooms.wobbling,Tabarak Children's Hospital - Nasr City,30.046604,31.328613,,,,135,5617.8
fists.jazz.turned,Tahrir Square,30.044655,31.236061,,,,90,6328.9
trudges.hers.nags,Tahrir Square,30.044035,31.235695,,,,180,5574.6
addicted.roses.yummy,Taki - Al Waili,30.059298,31.276402,,,,72,5374.75
optimists.waggled.sensible,Taki - Al Waili,30.059246,31.276339,,,,54,5321.0
doing.leathers.expiring,Talaat Harb Mall - Downtown,30.050495,31.24048,,,,63,3616.8571428571427
terminal.elevates.vaccines,Talaat Harb Square - Downtown,30.047781,31.23868,,,,54,3584.6666666666665
barbarian.birdcage.assess,Taqa Gas Station - Badrasheen,29.859373,31.27863,,,,18,1067.5
competent.dish.breaches,Taqa Gas Station - Badrasheen,29.859903,31.27911,,,,36,2027.25
hands.perusing.weeps,TechnoTex Clothes Co - 15th of May,29.817312,31.358702,,,,9,2028.0
when.sandpaper.snacks,TechnoTex Clothes Co - 15th of May,29.817469,31.35875,,,,9,2028.0
amicably.economies.ooze,Technological Center - Maadi,29.964636,31.26094,,,,9,423.0
gashes.insolvent.defaults,Technological Center - Maadi,29.964628,31.260841,,,,45,5063.0
texts.stopped.tourist,Telecom Egypt Central - Almaza,30.086441,31.334944,,,,27,5065.666666666667
tomorrow.cosmetic.screen,Telecom Egypt Central - Almaza,30.08662,31.335049,,,,27,3362.3333333333335
fuzz.dabbled.soccer,Teraat Al Gabal Street,30.101852,31.3057,,,,72,3678.875
rave.package.cutback,Teraat Al Gabal Street,30.101713,31.305626,,,,90,3924.5
romance.directive.special,Tereat Al Gabal St - Al Horeyya St,30.113407,31.31206,,,,180,4011.3
announced.accusing.king,Tharwat Bridge - Saft El Laban,30.02756,31.201534,,,,45,3388.0
enjoy.renders.chromatic,Tharwat Bridge - Saft El Laban,30.0274,31.201654,,,,72,2317.125
garden.party.florists,Tharwat Bridge - Saft El Laban,30.027296,31.201706,,,,72,4104.0
respects.surviving.lecturing,Tharwat Bridge - Saft El Laban,30.0275,31.201649,,,,54,971.8333333333334
concluded.nipping.audio,The Continental School - Obour,30.195063,31.460909,,,,9,300.0
easily.rush.look,The Continental School - Obour,30.195194,31.46101,,,,9,300.0
rejoiced.hound.tins,The Egyptian Lawyers Association,30.052374,31.237604,,,,702,5792.923076923077
blackbird.rescue.villager,The English School - Abu Bakr,30.101187,31.333122,,,,99,3774.3636363636365
padlock.deranged.caskets,The English School - Abu Bakr,30.10089,31.332691,,,,18,1306.5
conjured.retire.overpaid,The Good Shepherd Hospital,30.076738,31.245153,,,,342,5553.0
flattens.bloomers.firework,The Good Shepherd Nuns,30.078138,31.24519,,,,351,5433.692307692308
keener.imperious.increased,The Platform Maadi,29.974354,31.234755,,,,180,4845.5
system.tumblers.slot,The Platform Maadi,29.974386,31.23488,,,,135,3930.9333333333334
greet.chip.jobs,Three Brothers Supermarket - Manial,30.015821,31.22227,,,,135,3612.0
ounce.shoelaces.cove,Three Brothers Supermarket - Manial,30.015936,31.222256,,,,108,4182.416666666667
fashion.vowel.bids,Three Pyramids Hotel,30.000565,31.178139,,,,135,5929.466666666666
outfitter.view.lows,Three Pyramids Hotel,30.000706,31.178076,,,,126,6106.571428571428
pedicure.shins.postings,Tiles Workshop - Berak Al Khayam Rd,30.056458,31.160341,,,,18,196.0
avid.cookies.owned,Tolip - Zahraa Nasr City,30.051916,31.404387,,,,27,6929.333333333333
replayed.arose.interlude,Tolip - Zahraa Nasr City,30.051628,31.404638,,,,153,2979.235294117647
snips.scenes.agreement,Tolip Plaza,30.025322,31.46561,New Cairo City,5712885.0,15000.0,27,5128.333333333333
snips.scenes.agreement,Tolip Plaza,30.025322,31.46561,New Cairo City,5712885.0,15000.0,27,5128.333333333333
snips.scenes.agreement,Tolip Plaza,30.025322,31.46561,New Cairo City,5712885.0,15000.0,27,5128.333333333333
snips.scenes.agreement,Tolip Plaza,30.025322,31.46561,New Cairo City,5712885.0,15000.0,27,5128.333333333333
driving.snowy.centrally,Tolip Plaza - 5th Settlement,30.025606,31.465607,New Cairo City,5712885.0,15000.0,18,4666.0
driving.snowy.centrally,Tolip Plaza - 5th Settlement,30.025606,31.465607,New Cairo City,5712885.0,15000.0,18,4666.0
driving.snowy.centrally,Tolip Plaza - 5th Settlement,30.025606,31.465607,New Cairo City,5712885.0,15000.0,18,4666.0
driving.snowy.centrally,Tolip Plaza - 5th Settlement,30.025606,31.465607,New Cairo City,5712885.0,15000.0,18,4666.0
recruited.sank.tweed,Toman Bay St - Heliopolis,30.103365,31.314732,,,,81,5715.444444444444
knowledge.sporting.political,Tomwa - Abu Al Nomros,29.932976,31.255991,,,,45,3382.6
taskbar.porch.surfaces,Tomwa - Abu Al Nomros,29.933035,31.256063,,,,45,3382.6
conveying.pelting.short,Tora Prison - Autostrad,29.947107,31.28702,,,,108,2550.9166666666665
reason.according.chucked,Tora Prison - Autostrad,29.946606,31.287176,,,,108,3924.0
asserts.sings.shame,Tora Steps - Autostrad,29.95158,31.287321,,,,108,3924.0
safe.gong.backdrop,Tora Steps - Autostrad,29.951576,31.287125,,,,108,2550.9166666666665
monks.education.degree,Total Gas Station - Autostrad,29.982748,31.289143,,,,135,3294.733333333333
required.scored.crouches,Total Gas Station - Autostrad,29.982758,31.28943,,,,36,2910.5
slim.dwarves.motivates,Total Gas Station - Autostrad,29.982737,31.289026,,,,9,589.0
zaps.lamp.arise,Total Gas Station - Autostrad,29.982756,31.289314,,,,90,4532.9
fled.parked.displays,Total Gas Station - Autostrad Zahraa Al Maadi,29.95854,31.28749,,,,108,3924.0
thousands.submit.costs,Total Gas Station - Autostrad Zahraa Al Maadi,29.95855,31.28734,,,,108,2550.9166666666665
lakeside.replayed.making,Total Gas Station - Haram Marioteya,29.99099,31.15231,,,,126,6157.428571428572
often.ambushes.coats,Total Gas Station - Haram Marioteya,29.99085,31.152378,,,,135,5976.933333333333
appointed.debating.activism,Total Gas Station - Kattameya Entrance,29.983797,31.366215,,,,72,3272.875
encrusted.warping.flopping,Total Gas Station - Kattameya Entrance,29.983522,31.366636,New Cairo City,5712885.0,15000.0,27,3294.6666666666665
encrusted.warping.flopping,Total Gas Station - Kattameya Entrance,29.983522,31.366636,New Cairo City,5712885.0,15000.0,27,3294.6666666666665
encrusted.warping.flopping,Total Gas Station - Kattameya Entrance,29.983522,31.366636,New Cairo City,5712885.0,15000.0,27,3294.6666666666665
encrusted.warping.flopping,Total Gas Station - Kattameya Entrance,29.983522,31.366636,New Cairo City,5712885.0,15000.0,27,3294.6666666666665
splints.received.activism,Total Gas Station - Kattameya Entrance,29.983631,31.366325,,,,72,2320.875
erupt.masking.fluid,Total Gas Station Bassous - Ring Road,30.140024,31.206123,,,,54,2754.0
snowy.thing.leaky,Total Gas Station Bassous - Ring Road,30.139954,31.206324,,,,54,3615.0
camper.straying.decrease,Traffic Department Ain El Sira,30.014812,31.246943,,,,27,2128.0
paths.consoles.decompose,Traffic Department Ain El Sira,30.014887,31.246954,,,,72,4566.375
learning.gears.overjoyed,Triumph Hotel,30.086702,31.306011,,,,216,6139.416666666667
hers.factory.saved,Triumph Square,30.100857,31.343473,,,,243,4961.037037037037
royally.tailors.sheds,Triumph Square,30.100933,31.34302,,,,225,5214.76
immediate.transcribes.this,Tuktuk Stop - 15th of May Bridge - Shubra Al Kheima,30.121626,31.250525,,,,216,5810.166666666667
pumpkin.switched.norms,Tuktuk Stop - 15th of May Bridge - Shubra Al Kheima,30.12162,31.25039,,,,216,5327.083333333333
composes.operated.vaulting,Twin Plaza,30.052885,31.43201,New Cairo City,5712885.0,15000.0,18,3075.5
composes.operated.vaulting,Twin Plaza,30.052885,31.43201,New Cairo City,5712885.0,15000.0,18,3075.5
composes.operated.vaulting,Twin Plaza,30.052885,31.43201,New Cairo City,5712885.0,15000.0,18,3075.5
composes.operated.vaulting,Twin Plaza,30.052885,31.43201,New Cairo City,5712885.0,15000.0,18,3075.5
language.weary.dissolves,Unknown Soldier (Al Gondi Al Maghool),30.064703,31.314491,,,,207,4729.086956521739
living.thudding.weeks,Unknown Soldier (Al Gondi Al Maghool),30.064566,31.314634,,,,369,5064.878048780488
wizards.food.legroom,Vehicles Administration - Salah Salem St,30.061493,31.284578,,,,54,3323.6666666666665
worked.outhouse.moment,Vehicles Administration - Salah Salem St,30.061562,31.284456,,,,99,2015.3636363636363
apprehend.backswing.guideline,Versay - Waili,30.10375,31.280584,,,,126,4827.214285714285
fairy.sharpness.quaking,Versay - Waili,30.103537,31.28065,,,,135,4400.0
hides.foreheads.buggy,Victoria - Ahmed Helmy St,30.086847,31.255991,,,,72,3704.875
tonic.slopes.greyhound,Victoria - Ahmed Helmy St,30.08715,31.25587,,,,45,3344.6
coil.amount.pirates,Vitrac Square - 5th Settlement,30.011385,31.41438,New Cairo City,5712885.0,15000.0,9,300.0
coil.amount.pirates,Vitrac Square - 5th Settlement,30.011385,31.41438,New Cairo City,5712885.0,15000.0,9,300.0
coil.amount.pirates,Vitrac Square - 5th Settlement,30.011385,31.41438,New Cairo City,5712885.0,15000.0,9,300.0
coil.amount.pirates,Vitrac Square - 5th Settlement,30.011385,31.41438,New Cairo City,5712885.0,15000.0,9,300.0
guidebook.besotted.pelting,Vitrac Square - 5th Settlement,30.011192,31.413826,New Cairo City,5712885.0,15000.0,9,300.0
guidebook.besotted.pelting,Vitrac Square - 5th Settlement,30.011192,31.413826,New Cairo City,5712885.0,15000.0,9,300.0
guidebook.besotted.pelting,Vitrac Square - 5th Settlement,30.011192,31.413826,New Cairo City,5712885.0,15000.0,9,300.0
guidebook.besotted.pelting,Vitrac Square - 5th Settlement,30.011192,31.413826,New Cairo City,5712885.0,15000.0,9,300.0
bars.kilt.shield,Vodafone - Ahmed Al Zomor,30.04863,31.374516,,,,72,2709.625
puddings.treetop.cringe,Vodafone - Ahmed Al Zomor,30.04843,31.374554,,,,81,3459.777777777778
hogs.voucher.lamplight,Vodafone - Awsim,30.122011,31.13932,,,,9,1114.0
item.retract.adjuster,Vodafone - Imbaba,30.072039,31.209364,,,,54,2016.8333333333333
invite.cookery.reclined,Vodafone - Zahraa Al Maadi,29.961956,31.303055,,,,9,4396.0
unsettled.secretly.dote,Vodafone - Zahraa Al Maadi,29.961712,31.30303,,,,9,4396.0
handicaps.deriving.hides,Wadi Al Nile Hospital - Matareya St,30.09909,31.299648,,,,72,5229.5
tint.repay.woof,Wadi Al Nile Hospital - Matareya St,30.099112,31.299528,,,,72,4603.75
mainland.sensibly.lame,Wadi Al Nile St - Nile Courniche,29.95426,31.25448,,,,36,5527.75
weeks.purifier.glee,Wadi Al Nile St - Nile Courniche,29.954168,31.25443,,,,90,6887.7
movements.gilding.vintages,Wadi Degla Sporting Club - Heliopolis,30.095068,31.382782,,,,36,1330.25
noble.storming.jogged,Wadi Degla Sporting Club - New Cairo,30.052553,31.426704,New Cairo City,5712885.0,15000.0,18,3075.5
noble.storming.jogged,Wadi Degla Sporting Club - New Cairo,30.052553,31.426704,New Cairo City,5712885.0,15000.0,18,3075.5
noble.storming.jogged,Wadi Degla Sporting Club - New Cairo,30.052553,31.426704,New Cairo City,5712885.0,15000.0,18,3075.5
noble.storming.jogged,Wadi Degla Sporting Club - New Cairo,30.052553,31.426704,New Cairo City,5712885.0,15000.0,18,3075.5
punch.formally.dignitary,Wadi Degla Sporting Club - New Cairo,30.052345,31.42676,New Cairo City,5712885.0,15000.0,18,3075.5
punch.formally.dignitary,Wadi Degla Sporting Club - New Cairo,30.052345,31.42676,New Cairo City,5712885.0,15000.0,18,3075.5
punch.formally.dignitary,Wadi Degla Sporting Club - New Cairo,30.052345,31.42676,New Cairo City,5712885.0,15000.0,18,3075.5
punch.formally.dignitary,Wadi Degla Sporting Club - New Cairo,30.052345,31.42676,New Cairo City,5712885.0,15000.0,18,3075.5
