stop_id,stop_name,stop_lat,stop_lon,district_name,population,pop_density_sqkm
advances.wished.sneezing,Al Hawamdeyya Bus Station,29.896235,31.265867,,,
cares.suggested.unite,Al Hawamdeyya Bus Station,29.896284,31.265852,,,
decreased.rumbles.tickling,Al Hayat Islamic School - Marg,30.189718,31.351118,,,
classmate.trailer.vertical,Al Hays Pastery - Nozha St,30.104248,31.343832,,,
remake.tropic.promotion,Al Hays Pastery - Nozha St,30.104288,31.343609,,,
airbase.salt.meant,Al Hegaz Square,30.111448,31.345436,,,
crunching.grad.fetches,Al Hegaz Square,30.111034,31.34553,,,
mountain.cement.novel,Al Hegaz Square,30.110619,31.346281,,,
closes.regime.cabbies,Al Helmeya Square - Heliopolis,30.112038,31.316622,,,
generated.friends.thrashed,Al Helmeya Square - Heliopolis,30.112032,31.316292,,,
fuses.decorate.shutting,Al Helmiya Garden - Gesr Al Suez,30.108894,31.32707,,,
lays.multiple.magazines,Al Helmiya Garden - Gesr Al Suez,30.108757,31.327242,,,
fights.waddled.operation,Al Hennawy Furniture - Airport Road,30.124329,31.376574,,,
riskiest.newlywed.mocked,Al Hennawy Furniture - Airport Road,30.12446,31.376423,,,
solicitor.sprawls.eyelash,Al Herafyeen - Gesr Al Suez,30.136904,31.387648,,,
tricycle.adhesive.them,Al Herafyeen - Gesr Al Suez,30.136763,31.387785,,,
gadgets.barefoot.regularly,Al Hikma Labs - Nohza St,30.107208,31.344374,,,
hobbies.disarmed.laugh,Al Hikma Labs - Nohza St,30.107159,31.344564,,,
pleasing.just.hunk,Al Horia Square - Maadi,29.959663,31.254349,,,
invoices.yelled.shuttling,Al Horreya Square,30.168861,31.602583,,,
petted.hardback.fatherly,Al Horreya Square,30.167946,31.602236,,,
advising.sideburns.blur,Al Hossary,29.973577,30.943935,,,
prank.loudness.cluttered,Al Howaify Ceramics - Terat Al Sawahil St,30.075298,31.211945,,,
penned.stocky.lyrics,Al Huda Mosuqe - Al Moski,30.052176,31.256748,,,
youths.boating.sunbeam,Al Huda Mosuqe - Al Moski,30.052002,31.256573,,,
coarser.alerting.gangs,Al Hussein Hospital - Daraasa,30.04557,31.267014,,,
coping.beauty.grips,Al Imam Al Shafei Cemetaries - Autostrad,30.012442,31.267273,,,
impressed.newly.snapper,Al Ismailiya Square,30.096697,31.334877,,,
scream.amaze.decays,Al Ismailiya Square,30.096487,31.334917,,,
grub.foggy.sweeter,Al Itihadeya,30.090296,31.31988,,,
revised.sisters.buzzards,Al Itihadeya,30.090559,31.31984,,,
convinced.coughed.waxing,Al Kahraba Hosuing Complex,29.872654,31.289335,,,
gloom.empty.huddled,Al Kahraba Hosuing Complex,29.872765,31.289448,,,
imprinted.restores.familiar,Al Kahraba Street - Nasr City,30.0502,31.389242,,,
latched.propelled.abstracts,Al Kahraba Street - Nasr City,30.05003,31.389256,,,
cuddling.alcove.upsetting,Al Kasr Al Aini Hospital,30.029202,31.231014,,,
risky.evolves.startles,Al Kasr Al Aini Hospital,30.030825,31.232525,,,
walking.shower.regress,Al Kasr Al Aini Hospital,30.030737,31.23078,,,
bitter.labels.hurry,Al Kawetch - Matareyya,30.128681,31.296139,,,
sues.teams.oiled,Al Kawetch - Matareyya,30.128363,31.296206,,,
meant.coasters.appointed,Al Kersh Cars - Heliopolis,30.084259,31.325857,,,
outboard.cleansed.switched,Al Kersh Cars - Heliopolis,30.084429,31.325838,,,
animals.shower.marzipan,Al Khalafawy Square,30.098013,31.24538,,,
half.forever.demanding,Al Khalafawy Square,30.09797,31.24551,,,
quickly.cubes.panicking,Al Khanka - Al Salam Road,30.227777,31.358488,,,
uttering.stunt.actors,Al Khanka Local Unit,30.223242,31.359228,,,
performs.joys.souk,Al Khanka Terminal,30.22,31.371689,,,
snapped.fracture.mysteries,Al Khankah Police Station,30.228369,31.362186,,,
hulk.allies.lump,Al Khashab Bridge,30.009602,31.227407,,,
mule.lovely.brightens,Al Khashab Bridge,30.009604,31.22727,,,
holdings.outboard.gasp,Al Khelaa,30.017752,31.264547,,,
milder.deed.dolls,Al Khelaa,30.017385,31.264917,,,
wishes.incursion.spindles,Al Khelaa,30.017504,31.264744,,,
roost.punch.playback,Al Khosous,30.15803,31.320232,,,
daring.elbowing.demand,Al Khosous Bus Station,30.162842,31.322893,,,
primed.lease.cleanest,Al Khosous Bus Station,30.16287,31.323223,,,
obstruct.stops.hindering,Al Khouly Steps - Ring Road,30.099295,31.20092,,,
scribbled.prove.tailing,Al Khouly Steps - Ring Road,30.099117,31.20103,,,
jars.rainwater.brochure,Al Kuwaiti Mosque - Zahraa Al Maadi,29.9614,31.313738,,,
peachy.samples.archduke,Al Kuwaiti Mosque - Zahraa Al Maadi,29.961643,31.313585,,,
trailing.outlines.pave,Al Laimoon Bridge,30.062027,31.246017,,,
hoped.reconnect.self,Al Lewaa Steps - 26th of July Mehwar,30.060074,31.187222,,,
vitals.seriously.behalf,Al Lewaa Steps - 26th of July Mehwar,30.059988,31.187159,,,
combines.knees.lectured,Al Maahad St - Nile Courniche,29.942974,31.272358,,,
warnings.autumn.hurray,Al Maahad St - Nile Courniche,29.942896,31.272272,,,
distracts.proven.tent,Al Maamal - Al Remaya St,29.99049,31.116272,,,
reckons.swatted.before,Al Maasara Ferry,29.901474,31.288033,,,
tweezers.renewals.regulator,Al Maasara Ferry,29.90146,31.28794,,,
behaving.shields.fuzz,Al Maasara For Engineering Industries,29.905754,31.288372,,,
winning.cement.rhino,Al Maasara For Engineering Industries,29.905787,31.288431,,,
magnets.passes.spaceship,Al Maasara Police Station,29.888689,31.3039,,,
game.ulterior.sends,Al Maasra Entrance - Autostrad,29.904932,31.307676,,,
slows.removers.bounding,Al Maasra Entrance - Autostrad,29.904943,31.307844,,,
expensive.sushi.flattery,Al Mafareq - Moqattam,30.011814,31.329802,,,
park.galloping.darkens,Al Mafareq - Moqattam,30.011997,31.32942,,,
confident.anchorman.results,Al Mafariq - Al Zawya Al Hamra,30.098412,31.264963,,,
pictured.plausible.servants,Al Magzar Al Aali - Autostrad,30.00261,31.2745,,,
trumped.turkeys.campfires,Al Magzar Al Aali - Autostrad,30.002554,31.274338,,,
named.growl.replayed,Al Magzar Mariouteya Bus Station,29.97866,31.159628,,,
outlawing.aunts.refutes,Al Magzar Mariouteya Bus Station,29.978756,31.159754,,,
shuffle.scatters.frantic,Al Magzar Mariouteya Bus Station,29.978935,31.15996,,,
cheaply.happy.saddens,Al Mahkama - New Cairo,30.003527,31.426222,New Cairo City,5712885.0,15000.0
cheaply.happy.saddens,Al Mahkama - New Cairo,30.003527,31.426222,New Cairo City,5712885.0,15000.0
cheaply.happy.saddens,Al Mahkama - New Cairo,30.003527,31.426222,New Cairo City,5712885.0,15000.0
cheaply.happy.saddens,Al Mahkama - New Cairo,30.003527,31.426222,New Cairo City,5712885.0,15000.0
warbler.fond.hems,Al Mahkama - New Cairo,30.00341,31.426292,New Cairo City,5712885.0,15000.0
warbler.fond.hems,Al Mahkama - New Cairo,30.00341,31.426292,New Cairo City,5712885.0,15000.0
warbler.fond.hems,Al Mahkama - New Cairo,30.00341,31.426292,New Cairo City,5712885.0,15000.0
warbler.fond.hems,Al Mahkama - New Cairo,30.00341,31.426292,New Cairo City,5712885.0,15000.0
carbonate.squirted.enrolling,Al Malek Al Saleh,30.015453,31.228703,,,
hiker.cheer.blasted,Al Malek Al Saleh,30.015457,31.228533,,,
insect.reshape.sneezing,Al Malek Al Saleh Bridge,30.015816,31.228838,,,
offerings.perkily.turntable,Al Malek Al Saleh Bridge,30.015911,31.228611,,,
courts.funny.drooling,Al Malek Al Saleh Bridge - Start,30.013704,31.228401,,,
retrain.irritate.tiles,Al Malek Al Saleh Bridge - Start,30.01377,31.2283,,,
butlers.cartoons.reflected,Al Malek Al Saleh Bus Station,30.01593,31.23239,,,
cove.flagging.dives,Al Malek Al Saleh Bus Station,30.016022,31.23239,,,
eased.gashes.measures,Al Malek Al Saleh Metro Station,30.018171,31.229294,,,
hinders.apartment.stole,Al Malek Al Saleh Metro Station,30.018211,31.22921,,,
bunk.streak.finalists,Al Malek Al Saleh Tunnel Roundabout,30.01613,31.23401,,,
pose.sway.notices,Al Manara Kiosk - Moqattam,30.007011,31.328926,,,
snuggled.sprouting.dwarf,Al Manara Kiosk - Moqattam,30.00697,31.328827,,,
tastes.prettiest.ticking,Al Manarah Center For International Conferences,30.018322,31.386217,,,
noble.modes.conforms,Al Manhal Private School,30.055962,31.357517,,,
likely.bookshop.friend,Al Manial,30.02843,31.224298,,,
strumming.dupe.wizards,Al Manial,30.028318,31.224285,,,
locked.missions.landowner,Al Mansoreya - 26th of July Mehwar,30.062904,31.09802,,,
drops.birdcage.riddle,Al Mansoureya Canal Rd - Nahya,30.058088,31.127079,,,
remix.ripe.enchanted,Al Maqreezy St - Gesr Al Suez St,30.089773,31.303797,,,
swipes.dictation.committee,Al Maqreezy St - Gesr Al Suez St,30.089712,31.303843,,,
baking.cigar.commenced,Al Maraziq - Southern Dahshour Junction,29.80829,31.272736,,,
existence.soap.jokers,Al Maraziq - Southern Dahshour Junction,29.80826,31.27266,,,
increased.moisture.assembles,Al Maraziq Checkpoint,29.7966,31.298347,,,
wins.tornado.excellent,Al Maraziq Checkpoint,29.796577,31.298513,,,
finer.outpost.eminent,Al Marioteya Road - 26th of July Mehwar,30.065132,31.126377,,,
jabs.petition.tailwind,Al Masa Hall - Maasara Nile Courniche,29.911516,31.286692,,,
leathers.yield.pony,Al Masa Hall - Maasara Nile Courniche,29.911526,31.286804,,,
evolves.latches.shelving,Al Masabek Steps - Ring Road,30.090952,31.196869,,,
devotion.sedative.bids,Al Masah - Nasr City,30.059359,31.317032,,,
redeemed.sage.policy,Al Masah - Nasr City,30.059227,31.316841,,,
equivocal.legwork.running,Al Masah Hospital - Mahdy Arafa,30.052721,31.379496,,,
traded.toasters.essential,Al Masah Hospital - Mahdy Arafa,30.052734,31.379246,,,
certainly.dummy.coffee,Al Masallah - Al Terilli St,30.127495,31.308311,,,
jokes.drawn.blasted,Al Masriya - Nasr City,30.062933,31.361832,,,
lateral.giants.defers,Al Masriya - Nasr City,30.062939,31.361946,,,
lush.headless.talker,Al Matareya Metro Station,30.121422,31.313549,,,
haircuts.satin.fools,Al Matbaa Bus Station,29.973766,31.247149,,,
resonated.unlucky.together,Al Matbaa Bus Station,29.973722,31.246645,,,
uproot.arena.lifetimes,Al Mazallaat - Shubra,30.101738,31.245249,,,
clicker.movies.lately,Al Mazallat - Shubra,30.102018,31.246168,,,
motivate.tightrope.uppermost,Al Mazallat - Shubra,30.102129,31.245913,,,
radiating.users.lyrics,Al Mazallat - Shubra,30.101793,31.24535,,,
dimension.limp.dice,Al Mazallat Checkpoint,30.102999,31.243448,,,
increases.random.cosmetic,Al Mazallat Checkpoint,30.1032,31.243242,,,
tuxedos.conceals.abruptly,Al Mazallat Checkpoint,30.10312,31.243315,,,
reclaimed.spirits.gathers,Al Mazallat Metro Station,30.10376,31.245443,,,
scope.derailed.producing,Al Mazallat Metro Station,30.103752,31.245798,,,
sleepers.slanting.riders,Al Mearag Mosque - Ring Road,29.986307,31.309513,,,
jaws.lamenting.cute,Al Mehwar Desert Road,30.046703,31.051838,,,
bars.servants.worms,Al Moassasa,30.123888,31.243042,,,
channel.remission.spoiled,Al Moassasa,30.123755,31.242823,,,
porch.prune.country,Al Moassasa,30.120441,31.245617,,,
portfolio.certified.bulky,Al Moassasa,30.120544,31.24574,,,
contained.response.collected,Al Moassasa Steps - Ring Road,30.16674,31.37168,,,
populate.loom.sulked,Al Moassasa Steps - Ring Road,30.166914,31.371672,,,
crass.gazed.haggling,Al Moatamadiya Post Office,30.050852,31.169855,,,
suiting.imprinted.crunched,Al Moatamadiya Post Office,30.050783,31.169752,,,
ribcage.bluntly.post,Al Moemen Mosque,30.057785,31.3744,,,
target.weeps.clues,Al Moemen Mosque,30.057571,31.37432,,,
brothers.rationed.bashful,Al Mogamaa - Arbean St,30.136316,31.315279,,,
hampers.hobby.excavate,Al Mohandes Insurance - Ramses,30.066616,31.259806,,,
limiting.town.eggshell,Al Mohandes Insurance - Ramses,30.066439,31.259886,,,
scaffold.dangerously.redeeming,Al Mokhayam Al Daaem - Al Shaheed Axis,30.047398,31.31414,,,
faces.apart.enlarge,Al Mokhtabar - Haram Street,29.992466,31.1566,,,
health.evenings.budget,Al Mokhtabar - Haram Street,29.992586,31.156551,,,
sandbags.jumped.licks,Al Moneeb Entrance - Ring Road,29.986296,31.209166,,,
gain.debate.nosedive,Al Moneeb Exit - Ring Road,29.985815,31.20841,,,
slicer.probably.fidgeted,Al Moqattam Hospital,30.020565,31.243675,,,
vase.spindles.padlock,Al Moqattam Hospital,30.02064,31.243692,,,
townhouse.supply.provider,Al Mosheer Tantawy Mosque,30.020378,31.377903,,,
reprints.curtail.newsreel,Al Moski - Port Said Street,30.048008,31.25494,,,
acting.amending.disposing,Al Mosky Steps,30.04988,31.255562,,,
flukes.weeds.trying,Al Mosky Steps,30.049904,31.255737,,,
heave.rounds.chap,Al Mostaqbal Square - Obour,30.26733,31.479296,,,
ignore.elevated.dandelions,Al Mostashfa ST (King Faisal),29.995499,31.151705,,,
tidy.mainframe.shrubbery,Al Mostashfa ST (King Faisal),29.99566,31.151697,,,
bigger.throat.admiral,Al Mostashfa St - Ahmed Helmy St,30.073332,31.254347,,,
zips.distract.pods,Al Mostashfa St - Ahmed Helmy St,30.07331,31.254482,,,
mint.investor.afternoon,Al Motamayez Entrance,29.995943,30.96201,,,
issues.reefs.multiples,Al Mothalath - Ahmed Al Zomor,30.048033,31.370842,,,
singers.ratio.pampered,Al Mothalath - Ahmed Al Zomor,30.048288,31.37139,,,
yourself.play.disprove,Al Mothalath - Marg,30.212894,31.35778,,,
barbarian.herds.clock,Al Mounira Hospital,30.034452,31.23905,,,
witty.salads.lowest,Al Mounira School - Downtown,30.032558,31.234665,,,
backtrack.funds.police,Al Na'am Square - Ain Shams,30.12167,31.317968,,,
coining.fault.impresses,Al Nada Hospital - Manial,30.019455,31.225248,,,
unheated.cries.shapeless,Al Nada Hospital - Manial,30.019386,31.225323,,,
racetrack.bond.messing,Al Nadi Square - Maadi,29.963154,31.263737,,,
elbowed.dribble.squeaking,Al Nady St - Al Khalifa Al Mamoun,30.09081,31.312334,,,
upon.votes.unpacked,Al Nady St - Al Khalifa Al Mamoun,30.090565,31.312443,,,
dreamer.reflected.jetting,Al Nahda Square - Al Shorouq,30.161211,31.62349,,,
tadpoles.cubes.recent,Al Nahda Square - Al Shorouq,30.1618,31.624016,,,
relatives.snaps.headline,Al Nahyan Hospital - Sheikh Zayed,30.051401,31.288307,,,
tall.willpower.continues,Al Nahyan Hospital - Sheikh Zayed,30.051294,31.288368,,,
couches.performed.tidying,Al Nakhl - Nile Courniche,29.8887,31.289171,,,
reseller.sporting.perfumed,Al Nakhl - Nile Courniche,29.888704,31.28927,,,
magnitude.skins.trackers,Al Nasr Hospital - Helwan,29.83915,31.321693,,,
sidelined.canine.prepped,Al Nasr Hospital - Helwan,29.839218,31.321798,,,
fields.hunk.cherish,Al Nasr Hotel - Al Tayaran,30.07053,31.324482,,,
waged.views.evidently,Al Nasr Hotel - Al Tayaran,30.070591,31.324656,,,
wand.removable.frantic,Al Nasr Restaurant - Basateen,29.98616,31.271645,,,
acrobats.craftsmen.screening,Al Nasr School - Waili,30.0966,31.277388,,,
revealing.talker.darting,Al Nasr School - Waili,30.096582,31.277498,,,
cork.deflate.guarding,Al Noaman Palace - Orouba Rd,30.086145,31.325945,,,
knowledge.shameless.cavalier,Al Noaman Palace - Orouba Rd,30.08624,31.325869,,,
circular.clarifies.cult,Al Noqrashy School - Hadayek Al Qobba,30.091951,31.293217,,,
stems.cleanser.kindness,Al Noqrashy School - Hadayek Al Qobba,30.092031,31.29312,,,
over.narrow.thrashed,Al Nour Mosque - Abbasseya,30.074873,31.282331,,,
mash.sediment.toads,Al Nour Mosque - Helwan Courniche,29.813047,31.301075,,,
redeeming.dizzy.animator,Al Nour Mosque - Helwan Courniche,29.813057,31.301178,,,
unwraps.send.hats,Al Nour Mosque - Nasr City,30.04985,31.386005,,,
intruded.recorder.else,Al Nozha Al Gadeeda,30.129013,31.361492,,,
shepherds.innocence.snails,Al Nozha Al Gadeeda,30.12908,31.36174,,,
eradicate.parts.critic,Al Nozha Al Gadeeda Bus Station,30.12708,31.362328,,,
graph.helping.powers,Al Nozha Al Gadeeda Bus Station,30.127106,31.362663,,,
pinks.acrobatic.hires,Al Nozha Al Gadeeda Bus Station,30.1254,31.362925,,,
yummy.capers.guideline,Al Nozha Al Gadeeda Bus Station,30.12566,31.363197,,,
bared.bracelet.conspire,Al Omraneyya,29.995625,31.203712,,,
crash.studs.fuels,Al Omraneyya,29.994461,31.198175,,,
chatters.situation.resold,Al Omraneyya Bridge - End,29.998625,31.205225,,,
gather.writers.plod,Al Omraneyya Bridge - End,29.998503,31.20515,,,
limiting.latitudes.overt,Al Omraneyya Bridge - Start - Giza,30.002886,31.208817,,,
pram.lawful.cadet,Al Omraneyya Bridge - Start - Giza,30.002901,31.208694,,,
observers.soda.vital,Al Omraneyya Bus Station,29.993057,31.191826,,,
absent.channel.tweeted,Al Omraneyya Steps - Ring Road,29.985207,31.206505,,,
weary.walkway.flamed,Al Omraneyya Steps - Ring Road,29.985334,31.206339,,,
dispenser.cheetahs.dining,Al Orouba Rd - Al Thawra St,30.089043,31.330631,,,
parties.reissued.bumps,Al Orouba Rd - Al Thawra St,30.088385,31.330063,,,
dashes.dweller.romantics,Al Orouba Tunnel,30.085737,31.3229,,,
funnels.caressing.shape,Al Orouba Tunnel,30.085855,31.323011,,,
frown.sampled.internal,Al Othman Motors - Ring Road,30.165676,31.358969,,,
clays.pony.muscular,Al Qalag - Marg,30.17714,31.34849,,,
loses.petrified.sing,Al Qawmeya Al Arabeya Street,30.09339,31.208502,,,
dizziness.elders.flaking,Al Qawmeya Cement Club,29.82343,31.30004,,,
tonsils.removers.delusions,Al Qawmeya Cement Club,29.823423,31.299915,,,
forensic.actors.tentacles,Al Qobba Al Fidaweyya Mosque - Abaseyya,30.069128,31.280527,,,
signature.walking.twins,Al Qobba Al Fidaweyya Mosque - Abaseyya,30.069046,31.280552,,,
outsmart.prefix.trees,Al Qudsi Mosque - Ain Shams St,30.137266,31.325613,,,
ringside.tiny.rugs,Al Qudsi Mosque - Ain Shams St,30.137278,31.32554,,,
grounded.index.syndicate,Al Rahma Mosque - Airport Road,30.121313,31.372154,,,
toddler.postings.scorecard,Al Rahma Mosque - Airport Road,30.121025,31.372356,,,
asterisk.touched.spaceship,Al Rahman Mosque - Al Salam,30.170624,31.422419,,,
claw.bumps.bulky,Al Rashaah - Kerdasa,30.023123,31.106602,,,
national.golf.soonest,Al Rashaah - Kerdasa,30.023104,31.106535,,,
busy.shortens.dubbing,Al Rashaah Steps - Ring Road,30.163366,31.323687,,,
imperious.audit.screaming,Al Rashaah Steps - Ring Road,30.163202,31.323433,,,
conspired.overruns.distracts,Al Rawda Square - Al Manial,30.016167,31.2247,,,
looms.sprouted.exacted,Al Rayan Hospital - Maadi,29.968021,31.264923,,,
partly.numeral.bronzed,Al Rayan Hospital - Maadi,29.967318,31.265654,,,
earplugs.plug.sooner,Al Remaya Square,29.988522,31.129456,,,
gasping.rags.march,Al Remaya Square,29.988533,31.127594,,,
spent.hillside.outs,Al Remaya Square,29.989767,31.127693,,,
daisy.commands.lifeboats,Al Remaya Square 28,29.99098,31.1314,,,
nerd.directs.vowing,Al Remaya Square 28,29.990381,31.133532,,,
prickly.dressings.picnic,Al Saaa Square,30.07014,31.338427,,,
whoever.polar.pads,Al Saaa Square,30.070107,31.338701,,,
plank.ghosts.finger,Al Sabteyya School - Sabteyya,30.06549,31.23596,,,
bookshelf.national.strongly,Al Safa School - Wadi Hof,29.886381,31.303558,,,
caressing.insiders.clings,Al Safa Wal Marwa Mosque Steps - Ring Road,29.99251,31.24058,,,
cleanser.luring.fresh,Al Saff Bus Station,29.863565,31.323288,,,
riverbed.narrating.switch,Al Saff Bus Station,29.863678,31.323399,,,
adopters.eaten.reinvest,Al Safwa Hospital - Shubra,30.093693,31.2454,,,
behalf.impaled.fortress,Al Safwa Hospital - Shubra,30.093695,31.24531,,,
answers.distracts.stiletto,Al Sahel Fire Department,30.08545,31.245441,,,
nodded.utter.coil,Al Sahel Fire Department,30.085474,31.24531,,,
